Date,City,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity
2022-12-13,Jaipur,339,170.3,279.4,105.2,13.0,1.71,21.3,15.6,55.1
2022-12-13,Kanpur,367,188.5,403.4,100.7,23.9,3.21,27.6,14.1,51.7
2022-12-13,Kolkata,287,116.1,178.9,65.5,24.8,2.0,30.3,17.5,68.4
2022-12-13,Lucknow,356,193.3,334.8,94.5,23.3,3.61,28.1,11.3,
2022-12-13,Mumbai,166,79.7,142.2,49.9,21.1,2.05,29.7,19.5,54.4
2022-12-13,Patna,340,172.2,374.9,79.8,26.8,3.43,24.1,16.4,49.1
2022-12-13,Pune,172,81.6,153.4,57.2,13.2,1.39,28.6,22.2,45.9
2022-12-14,Ahmedabad,305,127.0,208.6,51.0,22.8,1.64,30.9,20.6,41.0
2022-12-14,Bengaluru,79,36.0,79.0,35.0,11.1,1.23,21.0,24.8,70.5
2022-12-14,Bhopal,258,107.3,184.1,56.8,16.0,1.54,32.0,15.4,33.6
2022-12-14,Chandigarh,290,116.9,205.2,72.1,11.2,2.67,28.6,17.5,54.7
2022-12-14,Chennai,121,66.4,106.8,40.0,29.6,1.29,17.3,21.0,66.3
2022-12-14,Delhi,382,226.2,343.6,77.8,18.3,3.49,30.7,16.2,58.3
2022-12-14,Hyderabad,119,59.5,129.0,34.9,11.4,,29.2,21.8,51.8
2022-12-14,Jaipur,316,140.4,255.2,74.3,15.6,3.18,34.7,13.3,54.9
2022-12-14,Kanpur,361,199.3,395.6,93.2,29.3,2.62,20.2,15.0,72.4
2022-12-14,Kolkata,304,125.5,271.4,56.2,21.3,2.15,26.0,20.3,71.1
2022-12-14,Lucknow,335,165.1,346.6,98.6,21.1,3.6,25.9,13.3,62.9
2022-12-14,Mumbai,187,86.0,151.7,44.4,30.8,1.83,22.2,21.3,50.6
2022-12-14,Patna,308,130.6,248.4,80.3,21.1,2.98,28.4,16.1,45.3
2022-12-14,Pune,161,78.3,135.5,60.3,8.0,1.61,24.2,23.7,52.8
2022-12-15,Ahmedabad,244,103.3,165.7,52.7,22.0,1.77,24.9,23.7,60.8
2022-12-15,Bengaluru,103,53.3,105.0,36.5,13.3,1.17,21.6,26.2,61.2
2022-12-15,Bhopal,227,98.1,190.6,54.9,18.0,1.63,16.4,14.1,53.6
2022-12-15,Chandigarh,305,126.2,237.7,82.9,9.0,2.05,16.6,13.5,49.0
2022-12-15,Chennai,99,51.8,98.8,37.0,25.1,1.1,25.9,23.4,76.1
2022-12-15,Delhi,412,218.3,443.9,94.3,20.9,3.5,33.3,13.8,55.3
2022-12-15,Hyderabad,113,61.2,119.2,44.6,10.3,1.31,23.4,27.2,59.8
2022-12-15,Jaipur,316,140.9,248.9,67.9,15.7,2.57,27.1,15.7,59.1
2022-12-15,Kanpur,424,223.6,458.6,94.1,17.5,3.8,28.2,14.8,55.1
2022-12-15,Kolkata,232,99.5,174.2,55.3,23.8,2.08,29.7,16.0,68.7
2022-12-15,Lucknow,342,174.2,337.2,73.8,25.5,2.34,25.4,14.2,55.4
2022-12-15,Mumbai,183,84.9,166.3,59.9,9.8,2.01,22.2,17.9,47.7
2022-12-15,Patna,352,178.3,391.8,63.8,21.9,2.96,28.3,14.0,51.4
2022-12-15,Pune,163,79.0,172.3,54.3,14.4,2.03,29.4,19.6,43.8
2022-12-16,Ahmedabad,292,117.7,209.4,44.2,17.3,1.39,28.2,24.5,54.4
2022-12-16,Bengaluru,90,54.1,85.5,40.3,12.9,1.37,29.0,23.6,55.1
2022-12-16,Bhopal,106,51.1,109.0,55.3,12.3,1.55,21.8,16.7,44.9
2022-12-16,Chandigarh,260,107.9,174.6,53.0,9.6,2.55,32.9,17.3,45.1
2022-12-16,Chennai,65,34.1,65.0,45.6,17.7,1.05,22.9,26.7,67.8
2022-12-16,Delhi,356,192.2,301.1,105.7,29.6,3.59,40.3,14.7,73.2
2022-12-16,Hyderabad,205,91.6,157.9,45.5,9.5,1.39,17.2,24.0,79.1
2022-12-16,Jaipur,332,162.0,298.0,73.7,11.9,2.41,30.1,17.3,51.4
2022-12-16,Kanpur,383,219.9,416.7,89.0,14.2,3.01,35.3,16.0,61.3
2022-12-16,Kolkata,297,119.1,206.1,63.5,35.1,2.43,25.8,17.3,63.1
2022-12-16,Lucknow,366,206.0,,111.9,21.5,2.83,26.3,14.5,55.5
2022-12-16,Mumbai,204,91.3,180.2,64.4,21.1,1.82,17.6,17.2,57.1
2022-12-16,Patna,341,,302.4,53.6,26.6,2.91,31.0,,50.5
2022-12-16,Pune,142,72.6,123.4,53.1,12.4,1.73,27.9,19.9,39.3
2022-12-17,Ahmedabad,297,119.2,255.5,69.0,23.4,2.15,20.9,22.1,47.1
2022-12-17,Bengaluru,108,60.4,112.0,25.9,15.7,,19.6,22.0,63.2
2022-12-17,Bhopal,129,68.8,124.4,54.3,20.5,2.21,21.5,15.0,41.8
2022-12-17,Chandigarh,315,140.0,269.2,72.6,12.0,2.08,25.6,15.8,61.9
2022-12-17,Chennai,95,57.1,86.2,37.9,19.0,1.33,12.0,23.5,64.4
2022-12-17,Delhi,366,205.3,355.4,93.8,28.5,3.26,39.2,15.4,56.6
2022-12-17,Hyderabad,106,61.7,109.7,37.0,13.5,1.27,24.1,24.6,69.9
2022-12-17,Jaipur,336,167.4,289.8,60.9,10.6,2.55,24.6,9.8,58.7
2022-12-17,Kanpur,442,220.2,480.1,89.9,21.9,3.6,28.7,18.1,51.8
2022-12-17,Kolkata,314,137.9,269.3,50.9,21.0,2.11,31.0,17.5,74.6
2022-12-17,Lucknow,401,197.1,430.9,91.7,24.5,3.08,33.7,13.0,70.0
2022-12-17,Mumbai,142,72.5,147.6,61.6,21.7,1.43,16.5,20.2,54.2
2022-12-17,Patna,358,195.4,294.9,77.5,23.8,2.52,30.5,17.9,49.2
2022-12-17,Pune,158,77.4,156.4,59.8,10.5,1.91,18.1,23.9,51.4
2022-12-18,Ahmedabad,307,128.7,247.3,42.7,20.5,1.96,20.9,19.7,41.4
2022-12-18,Bengaluru,100,57.1,99.7,21.0,7.9,1.18,27.8,23.3,48.7
2022-12-18,Bhopal,196,88.8,158.3,35.8,23.1,1.5,27.1,15.3,39.6
2022-12-18,Chandigarh,304,125.4,198.0,47.5,15.0,1.3,22.4,12.2,46.8
2022-12-18,Chennai,141,72.2,155.2,36.9,32.1,1.27,23.5,24.3,75.6
2022-12-18,Delhi,353,188.8,368.8,60.5,20.6,4.65,28.3,12.4,50.8
2022-12-18,Hyderabad,137,71.0,136.9,27.5,13.6,1.25,24.9,22.4,54.1
2022-12-18,Jaipur,328,156.8,250.4,49.8,8.0,1.84,30.4,16.9,58.6
2022-12-18,Kanpur,450,231.5,489.4,68.8,25.3,3.32,28.0,13.7,53.0
2022-12-18,Kolkata,198,89.4,138.9,49.0,8.5,2.11,30.4,15.5,68.2
2022-12-18,Lucknow,334,163.8,286.6,48.9,28.1,3.9,25.2,15.6,56.3
2022-12-18,Mumbai,205,91.5,161.4,45.8,26.2,1.89,20.6,19.0,62.6
2022-12-18,Patna,352,187.5,282.7,72.6,21.6,2.91,23.2,15.2,55.0
2022-12-18,Pune,170,81.0,172.4,47.0,11.6,1.65,23.1,19.8,48.8
2022-12-19,Ahmedabad,309,132.3,281.0,42.4,31.2,2.0,34.3,22.3,46.6
2022-12-19,Bengaluru,73,43.9,66.7,40.1,11.9,0.89,26.8,26.6,66.3
2022-12-19,Bhopal,113,63.8,118.5,50.0,20.3,1.36,23.4,13.2,37.4
2022-12-19,Chandigarh,306,127.6,280.6,61.0,16.1,1.6,27.6,17.8,54.7
2022-12-19,Chennai,67,40.1,,40.2,22.8,1.27,20.4,22.0,82.9
2022-12-19,Delhi,370,210.9,358.4,97.8,21.3,3.49,25.0,13.9,49.5
2022-12-19,Hyderabad,124,64.0,136.6,39.7,9.8,1.5,17.3,24.0,60.5
2022-12-19,Jaipur,326,153.7,334.8,62.0,12.7,2.42,25.2,17.1,64.4
2022-12-19,Kanpur,331,159.8,303.8,82.1,27.2,3.55,19.8,14.8,57.8
2022-12-19,Kolkata,309,131.3,216.5,67.4,30.0,2.47,20.2,15.0,68.5
2022-12-19,Lucknow,366,206.0,321.7,76.4,26.0,3.19,28.0,13.0,50.2
2022-12-19,Mumbai,234,100.1,192.3,45.7,24.5,2.54,17.5,20.9,56.1
2022-12-19,Patna,355,191.2,391.9,86.0,30.2,3.24,37.7,16.0,58.1
2022-12-19,Pune,137,71.2,154.6,46.0,11.8,1.66,25.9,22.7,50.8
2022-12-20,Ahmedabad,323,150.4,306.8,56.1,27.1,1.96,24.3,19.9,43.5
2022-12-20,Bengaluru,93,50.4,93.2,37.6,8.8,1.37,29.3,23.4,67.1
2022-12-20,Bhopal,228,98.4,176.2,61.4,21.1,1.99,25.9,14.6,43.9
2022-12-20,Chandigarh,316,140.2,219.5,73.8,11.4,1.7,20.6,10.8,
2022-12-20,Chennai,97,53.1,97.3,36.9,23.6,1.25,22.6,22.2,67.9
2022-12-20,Delhi,349,184.3,321.0,101.8,24.6,3.71,20.3,16.6,56.1
2022-12-20,Hyderabad,109,62.8,114.2,42.3,11.9,1.29,32.5,24.9,58.3
2022-12-20,Jaipur,241,102.4,173.2,82.6,8.6,1.39,30.4,16.7,44.3
2022-12-20,Kanpur,387,202.6,419.4,58.8,27.9,2.9,19.9,14.7,62.4
2022-12-20,Kolkata,305,127.1,222.0,57.9,18.7,1.77,27.8,16.9,70.7
2022-12-20,Lucknow,366,205.3,381.3,82.4,29.2,2.17,25.8,18.6,56.8
2022-12-20,Mumbai,211,93.4,162.7,45.9,23.1,2.15,26.4,22.7,55.0
2022-12-20,Patna,362,200.6,369.8,67.3,27.4,3.08,27.3,11.8,45.8
2022-12-20,Pune,205,91.6,166.3,51.5,11.6,1.85,23.9,21.9,43.0
2022-12-21,Ahmedabad,287,116.2,183.4,61.7,20.0,1.95,24.4,24.2,49.7
2022-12-21,Bengaluru,114,55.1,120.7,36.7,4.0,1.47,25.6,23.7,68.1
2022-12-21,Bhopal,172,81.6,142.1,40.1,17.6,1.65,20.7,15.5,47.0
2022-12-21,Chandigarh,302,122.9,250.5,75.2,12.1,2.01,25.8,18.7,58.7
2022-12-21,Chennai,100,59.3,99.5,35.6,29.1,1.48,20.2,25.3,74.3
2022-12-21,Delhi,432,227.3,468.9,68.8,20.9,3.6,33.4,12.5,49.1
2022-12-21,Hyderabad,126,67.7,104.0,46.9,12.1,1.58,13.6,24.8,71.7
2022-12-21,Jaipur,322,148.0,293.8,71.4,13.4,1.99,23.8,12.0,54.0
2022-12-21,Kanpur,343,175.6,318.8,86.0,18.2,3.17,28.4,12.3,72.0
2022-12-21,Kolkata,268,110.3,230.6,54.6,17.4,2.18,34.4,17.7,
2022-12-21,Lucknow,325,152.6,240.9,49.0,,2.75,19.8,15.1,54.2
2022-12-21,Mumbai,187,86.1,167.7,60.4,15.5,2.02,29.9,20.7,63.5
2022-12-21,Patna,336,166.3,324.9,89.0,20.9,3.0,22.8,15.5,58.0
2022-12-21,Pune,121,64.0,131.5,63.3,9.2,1.87,21.1,21.0,41.6
2022-12-22,Ahmedabad,308,130.5,286.5,60.5,17.6,2.51,22.6,20.0,52.9
2022-12-22,Bengaluru,97,47.5,97.2,37.2,9.4,1.13,25.3,22.4,54.6
2022-12-22,Bhopal,228,98.5,152.3,53.3,21.2,1.33,20.4,15.3,49.4
2022-12-22,Chandigarh,268,110.4,227.2,58.5,10.3,2.19,32.0,16.4,52.5
2022-12-22,Chennai,131,69.4,120.1,41.2,20.7,1.65,19.4,24.3,64.6
2022-12-22,Delhi,354,190.3,330.6,69.9,20.4,3.36,23.4,14.8,61.4
2022-12-22,Hyderabad,95,57.1,92.4,44.5,9.8,1.53,23.0,29.1,64.9
2022-12-22,Jaipur,309,131.2,245.0,85.0,17.9,2.61,25.0,14.3,49.2
2022-12-22,Kanpur,348,182.4,365.8,108.0,29.5,2.58,30.2,11.6,60.4
2022-12-22,Kolkata,268,110.4,210.4,62.2,14.9,2.43,21.9,15.8,70.4
2022-12-22,Lucknow,342,174.1,335.5,62.0,20.3,3.29,29.3,14.9,48.8
2022-12-22,Mumbai,169,80.6,128.8,46.1,22.9,1.87,24.3,20.5,61.8
2022-12-22,Patna,320,146.3,305.2,86.5,24.4,2.94,27.6,15.6,57.1
2022-12-22,Pune,135,70.6,125.6,54.5,13.6,1.28,28.7,19.3,46.0
2022-12-23,Ahmedabad,261,108.2,218.7,56.7,25.1,1.93,28.8,21.0,54.5
2022-12-23,Bengaluru,113,57.9,119.5,36.2,10.3,1.05,23.7,24.0,67.4
2022-12-23,Bhopal,215,94.4,172.0,57.0,19.4,1.83,23.4,16.0,42.3
2022-12-23,Chandigarh,306,128.1,194.3,64.9,6.6,1.19,26.2,13.5,
2022-12-23,Chennai,151,75.3,162.2,46.2,28.4,1.35,22.5,20.9,65.9
2022-12-23,Delhi,343,176.4,352.2,83.2,21.6,3.9,28.1,17.0,57.6
2022-12-23,Hyderabad,184,85.2,,40.5,11.8,0.91,28.4,24.5,66.0
2022-12-23,Jaipur,323,149.8,269.7,60.5,11.0,2.69,25.9,11.5,54.9
2022-12-23,Kanpur,326,154.3,245.1,90.5,22.8,3.87,32.8,16.2,47.6
2022-12-23,Kolkata,287,116.2,246.7,64.2,15.5,1.89,25.3,18.8,61.5
2022-12-23,Lucknow,339,171.1,326.4,73.6,11.2,2.62,25.6,13.4,52.5
2022-12-23,Mumbai,193,88.0,143.9,53.9,23.6,1.95,25.2,,54.3
2022-12-23,Patna,336,166.8,294.6,78.1,33.4,2.79,29.7,15.8,63.4
2022-12-23,Pune,120,61.5,129.7,45.8,10.9,1.57,16.3,17.5,48.1
2022-12-24,Ahmedabad,258,107.5,216.9,58.7,20.6,2.43,23.2,20.2,43.9
2022-12-24,Bengaluru,93,49.6,93.5,37.9,6.5,0.97,22.1,23.8,67.9
2022-12-24,Bhopal,208,92.4,190.2,58.2,20.4,1.71,28.4,16.7,49.8
2022-12-24,Chandigarh,261,108.3,184.3,69.7,12.5,1.89,28.7,16.1,54.3
2022-12-24,Chennai,89,53.5,88.6,31.6,26.1,1.21,20.8,23.8,71.4
2022-12-24,Delhi,364,203.3,344.1,102.4,21.7,3.34,29.4,16.3,48.8
2022-12-24,Hyderabad,116,64.7,123.6,40.3,8.3,1.66,32.3,23.5,65.7
2022-12-24,Jaipur,311,134.9,260.2,46.2,14.1,2.68,19.4,16.6,47.3
2022-12-24,Kanpur,387,232.8,404.5,110.6,26.5,3.64,12.9,14.6,61.6
2022-12-24,Kolkata,310,132.6,260.2,52.0,18.0,1.4,27.3,18.1,65.8
2022-12-24,Lucknow,356,193.1,300.3,61.3,22.1,2.07,25.9,13.1,62.7
2022-12-24,Mumbai,207,92.0,197.0,52.8,23.2,1.5,22.5,21.2,53.0
2022-12-24,Patna,337,167.8,297.4,110.6,25.3,2.41,27.3,17.4,55.5
2022-12-24,Pune,197,89.1,148.0,48.5,11.5,1.66,20.6,20.7,53.0
2022-12-25,Ahmedabad,306,127.3,257.4,45.9,22.3,2.5,23.7,21.9,55.1
2022-12-25,Bengaluru,72,39.1,72.5,25.4,8.7,1.06,23.9,23.5,59.7
2022-12-25,Bhopal,212,93.6,167.8,33.1,22.7,2.01,13.2,13.0,32.2
2022-12-25,Chandigarh,300,120.0,225.0,54.5,12.7,2.19,32.1,12.7,52.2
2022-12-25,Chennai,79,43.6,79.2,20.9,18.2,1.25,17.5,23.1,72.4
2022-12-25,Delhi,438,237.5,476.0,78.7,35.3,3.82,37.4,15.2,45.0
2022-12-25,Hyderabad,111,63.2,106.8,24.5,11.7,1.24,26.8,23.4,55.5
2022-12-25,Jaipur,332,161.2,320.9,69.5,8.4,2.22,23.6,14.2,59.2
2022-12-25,Kanpur,371,212.9,343.9,39.4,26.0,2.26,35.0,17.1,52.2
2022-12-25,Kolkata,204,91.3,154.7,45.2,25.4,1.58,24.0,16.8,71.8
2022-12-25,Lucknow,353,188.7,304.8,50.4,18.6,3.03,37.2,15.7,52.8
2022-12-25,Mumbai,209,92.7,155.6,42.7,22.6,1.47,26.9,19.1,49.8
2022-12-25,Patna,347,181.6,278.2,58.4,19.2,3.73,22.1,15.3,57.9
2022-12-25,Pune,201,90.4,164.5,39.1,11.5,2.04,20.9,23.6,42.2
2022-12-26,Ahmedabad,275,112.4,176.7,64.0,22.2,2.32,30.6,20.9,49.8
2022-12-26,Bengaluru,91,51.5,91.2,44.0,9.6,1.19,24.9,23.8,62.7
2022-12-26,Bhopal,159,77.7,121.8,40.2,31.5,1.86,26.5,17.1,36.0
2022-12-26,Chandigarh,260,107.9,171.2,53.3,19.0,1.97,26.8,15.0,55.3
2022-12-26,Chennai,119,61.8,127.9,42.5,14.4,1.61,28.5,22.4,66.1
2022-12-26,Delhi,334,164.5,355.4,76.6,24.1,3.63,22.0,14.2,64.1
2022-12-26,Hyderabad,103,61.0,92.2,34.6,14.3,1.09,29.7,26.2,67.7
2022-12-26,Jaipur,322,149.0,305.5,52.7,13.5,2.62,23.5,18.7,58.7
2022-12-26,Kanpur,367,207.4,368.5,70.3,27.0,2.38,19.5,14.8,53.7
2022-12-26,Kolkata,264,109.3,190.9,60.5,21.1,1.98,37.2,16.4,65.5
2022-12-26,Lucknow,340,171.9,302.7,94.0,24.7,2.96,29.6,15.9,52.5
2022-12-26,Mumbai,215,94.4,160.2,54.0,21.3,1.62,20.2,18.6,51.5
2022-12-26,Patna,342,174.7,292.3,86.7,19.9,2.04,30.2,13.4,58.8
2022-12-26,Pune,135,70.6,131.4,58.5,8.8,1.6,23.0,20.6,41.7
2022-12-27,Ahmedabad,304,124.6,225.5,50.4,21.9,2.37,21.2,22.6,49.1
2022-12-27,Bengaluru,101,49.8,101.2,41.1,8.2,1.48,25.2,23.5,67.5
2022-12-27,Bhopal,153,75.9,117.7,43.1,20.2,1.55,30.2,14.7,37.8
2022-12-27,Chandigarh,264,109.2,234.7,45.9,8.9,2.67,30.8,11.4,59.9
2022-12-27,Chennai,119,61.0,128.2,35.9,26.0,1.56,31.2,22.5,71.0
2022-12-27,Delhi,365,186.4,401.8,,29.8,3.69,34.6,12.9,61.7
2022-12-27,Hyderabad,125,67.4,103.1,51.5,13.1,1.46,21.7,22.5,55.5
2022-12-27,Jaipur,334,164.2,277.5,77.0,12.9,2.32,20.7,15.0,58.5
2022-12-27,Kanpur,361,199.8,314.1,86.9,25.2,3.25,34.3,16.0,57.7
2022-12-27,Kolkata,232,99.7,182.1,58.3,18.6,2.22,30.3,19.4,67.3
2022-12-27,Lucknow,333,162.3,343.0,90.6,31.3,3.14,29.9,20.8,56.2
2022-12-27,Mumbai,191,87.4,175.0,49.5,18.8,1.86,26.2,22.4,61.9
2022-12-27,Patna,342,174.6,278.0,66.7,19.7,2.84,22.5,16.3,53.2
2022-12-27,Pune,190,87.1,148.8,50.5,11.3,1.57,25.2,20.3,50.5
2022-12-28,Ahmedabad,316,140.4,237.2,61.6,23.7,2.77,26.5,20.8,46.8
2022-12-28,Bengaluru,112,55.6,117.8,26.9,8.8,1.19,24.9,24.2,64.6
2022-12-28,Bhopal,203,90.8,151.0,52.3,22.3,1.95,26.0,17.2,48.6
2022-12-28,Chandigarh,194,88.3,144.4,70.8,12.7,2.51,23.8,14.7,46.0
2022-12-28,Chennai,103,54.3,104.8,35.5,28.9,1.11,24.3,24.1,84.7
2022-12-28,Delhi,354,189.6,286.0,95.3,26.1,2.9,22.5,16.6,56.1
2022-12-28,Hyderabad,99,58.4,98.7,47.3,15.5,1.67,18.8,22.8,56.8
2022-12-28,Jaipur,318,143.6,265.7,67.3,16.0,2.63,24.2,11.7,53.8
2022-12-28,Kanpur,366,206.0,340.0,83.9,23.1,3.43,29.2,16.0,47.5
2022-12-28,Kolkata,249,104.6,221.2,60.8,24.8,1.82,26.6,15.2,67.2
2022-12-28,Lucknow,324,151.8,330.4,63.9,20.0,,26.7,14.8,61.4
2022-12-28,Mumbai,135,70.4,134.5,47.8,14.7,1.63,24.7,19.0,59.7
2022-12-28,Patna,320,146.5,233.8,75.0,25.5,3.21,40.5,17.1,45.2
2022-12-28,Pune,147,74.2,143.6,33.1,9.9,1.87,20.8,20.6,44.1
2022-12-29,Ahmedabad,291,117.2,191.8,50.5,18.5,2.38,26.3,19.7,47.1
2022-12-29,Bengaluru,101,50.6,101.9,36.5,10.0,1.17,26.2,24.0,66.9
2022-12-29,Bhopal,159,77.8,153.7,34.7,17.9,1.62,29.6,15.5,54.9
2022-12-29,Chandigarh,251,105.4,172.8,63.5,14.3,,28.4,12.9,63.9
2022-12-29,Chennai,102,59.0,103.0,32.9,21.0,1.22,23.2,24.0,68.1
2022-12-29,Delhi,391,238.8,395.5,101.7,22.6,3.49,26.3,18.0,49.7
2022-12-29,Hyderabad,155,76.4,160.1,39.6,11.4,1.48,29.6,24.6,61.5
2022-12-29,Jaipur,309,131.6,283.4,71.2,8.1,2.76,19.0,16.2,52.1
2022-12-29,Kanpur,354,190.4,300.3,61.0,25.7,2.46,27.0,16.6,56.4
2022-12-29,Kolkata,311,133.9,291.6,61.7,26.4,1.85,19.6,15.5,65.4
2022-12-29,Lucknow,327,155.0,243.6,86.2,24.7,2.61,22.2,14.5,61.7
2022-12-29,Mumbai,171,81.3,134.5,51.5,22.1,2.02,28.4,19.3,64.3
2022-12-29,Patna,339,171.2,351.5,69.1,21.1,2.41,25.2,14.0,53.1
2022-12-29,Pune,171,81.2,171.1,38.9,8.9,1.68,21.5,21.5,43.6
2022-12-30,Ahmedabad,286,115.7,244.1,49.8,16.0,1.84,22.7,19.1,52.6
2022-12-30,Bengaluru,107,62.1,108.7,36.3,11.0,1.18,23.7,26.5,59.4
2022-12-30,Bhopal,182,84.5,137.3,57.9,13.9,1.91,30.3,12.0,38.0
2022-12-30,Chandigarh,306,127.4,238.6,82.9,16.0,2.33,30.5,14.5,47.4
2022-12-30,Chennai,127,64.8,140.8,39.0,27.0,1.36,20.8,24.1,68.9
2022-12-30,Delhi,363,201.9,344.2,93.2,32.3,3.08,31.9,10.1,54.8
2022-12-30,Hyderabad,125,67.6,117.1,39.3,13.5,1.63,23.5,28.0,64.0
2022-12-30,Jaipur,320,145.4,310.5,72.5,12.4,3.24,27.6,15.4,50.7
2022-12-30,Kanpur,327,154.6,267.9,63.3,24.6,3.42,31.4,16.1,54.9
2022-12-30,Kolkata,308,130.9,240.2,61.0,19.2,1.78,29.0,17.2,74.0
2022-12-30,Lucknow,327,155.7,288.0,79.8,21.8,3.06,38.8,15.4,54.7
2022-12-30,Mumbai,201,90.2,180.9,49.3,22.6,1.89,20.8,17.0,60.8
2022-12-30,Patna,329,158.3,269.1,62.9,23.7,2.27,35.1,17.9,54.7
2022-12-30,Pune,140,72.0,152.3,54.0,12.6,2.02,18.3,19.1,42.5
2022-12-31,Ahmedabad,322,148.6,325.8,61.4,22.2,1.93,32.4,24.6,39.2
2022-12-31,Bengaluru,79,42.4,79.0,41.0,9.9,1.1,20.4,22.9,57.1
2022-12-31,Bhopal,218,95.4,164.9,57.3,24.7,2.03,20.4,15.3,56.2
2022-12-31,Chandigarh,303,123.4,268.2,72.3,12.0,2.25,29.6,15.5,52.6
2022-12-31,Chennai,120,66.0,104.0,37.4,22.9,1.21,23.9,21.5,79.9
2022-12-31,Delhi,361,198.8,380.3,84.5,23.5,3.13,19.5,13.0,60.8
2022-12-31,Hyderabad,147,74.2,137.1,47.3,11.7,1.29,25.7,25.3,65.2
2022-12-31,Jaipur,320,146.5,294.3,54.7,10.1,1.91,28.5,14.2,59.1
2022-12-31,Kanpur,350,185.3,331.4,68.1,20.0,3.19,28.4,20.5,46.9
2022-12-31,Kolkata,301,120.8,240.3,68.4,21.8,3.03,30.4,19.5,62.3
2022-12-31,Lucknow,391,197.0,423.1,106.7,23.4,3.02,30.9,15.6,64.2
2022-12-31,Mumbai,191,87.2,184.1,49.5,19.4,1.31,19.8,21.6,53.6
2022-12-31,Patna,330,158.9,341.3,79.1,30.1,3.38,33.2,15.3,48.1
2022-12-31,Pune,154,76.2,137.0,53.8,13.1,1.84,25.4,19.8,48.1
2023-01-01,Ahmedabad,309,131.2,255.7,44.6,29.4,2.12,30.2,21.5,56.1
2023-01-01,Bengaluru,59,32.4,59.4,26.7,14.5,0.89,33.3,23.7,50.5
2023-01-01,Bhopal,178,83.4,149.4,31.8,16.9,1.79,32.0,16.7,46.0
2023-01-01,Chandigarh,213,94.0,143.3,62.9,11.2,2.18,28.7,15.2,49.2
2023-01-01,Chennai,114,57.9,120.3,34.0,30.5,1.08,28.4,24.7,69.5
2023-01-01,Delhi,320,145.9,276.1,79.8,28.2,2.89,39.5,12.7,61.1
2023-01-01,Hyderabad,97,58.5,89.9,26.4,7.3,1.15,24.0,22.7,61.8
2023-01-01,Jaipur,302,122.9,233.8,51.7,12.3,2.45,23.9,12.1,58.3
2023-01-01,Kanpur,344,177.7,367.7,57.3,28.1,2.79,30.2,13.2,46.6
2023-01-01,Kolkata,276,112.7,198.9,42.4,23.5,,23.5,16.7,65.5
2023-01-01,Lucknow,330,158.5,253.7,64.8,22.5,2.62,34.2,14.6,50.1
2023-01-01,Mumbai,195,88.5,175.4,32.2,23.7,1.66,21.2,20.3,63.0
2023-01-01,Patna,327,155.4,,59.9,27.4,3.04,33.2,10.6,63.0
2023-01-01,Pune,201,90.2,178.2,40.0,10.1,1.75,24.1,21.1,57.4
2023-01-02,Ahmedabad,304,125.0,208.1,42.2,30.7,1.72,25.4,19.4,47.0
2023-01-02,Bengaluru,68,34.2,67.7,35.9,9.4,1.33,25.1,21.2,67.8
2023-01-02,Bhopal,137,71.1,119.6,41.6,23.0,1.48,24.0,17.2,54.1
2023-01-02,Chandigarh,275,112.5,180.3,66.4,11.7,,32.7,13.6,46.3
2023-01-02,Chennai,94,56.6,87.9,39.1,18.1,1.25,18.2,21.1,59.1
2023-01-02,Delhi,339,171.3,296.5,71.3,23.4,3.29,29.2,15.0,51.5
2023-01-02,Hyderabad,81,48.7,80.7,44.1,11.5,1.59,22.6,25.4,59.1
2023-01-02,Jaipur,310,132.6,230.0,62.2,10.7,2.28,28.8,15.1,54.8
2023-01-02,Kanpur,339,170.1,363.2,87.4,22.9,2.88,21.6,15.0,50.8
2023-01-02,Kolkata,228,98.4,215.6,62.5,25.0,2.2,23.7,15.3,75.9
2023-01-02,Lucknow,359,197.1,296.1,70.0,25.2,3.04,21.6,14.7,58.9
2023-01-02,Mumbai,206,91.8,156.7,58.9,21.2,1.78,28.3,17.3,71.4
2023-01-02,Patna,314,138.2,236.6,80.5,17.6,2.35,32.0,14.9,48.4
2023-01-02,Pune,213,93.8,203.5,56.4,8.9,1.94,26.4,20.2,47.3
2023-01-03,Ahmedabad,253,105.8,226.2,62.3,25.0,1.91,26.0,22.0,46.9
2023-01-03,Bengaluru,64,37.6,63.9,36.2,8.9,0.84,21.9,25.8,60.0
2023-01-03,Bhopal,224,97.2,165.7,52.6,23.9,1.69,32.0,14.8,37.7
2023-01-03,Chandigarh,245,103.4,179.4,58.4,11.9,2.4,21.5,14.2,61.8
2023-01-03,Chennai,128,68.5,125.7,32.6,11.0,1.29,36.9,21.6,81.1
2023-01-03,Delhi,374,216.1,400.9,78.8,25.2,3.41,43.9,15.7,60.9
2023-01-03,Hyderabad,148,74.3,123.5,46.5,9.9,1.08,32.8,25.2,55.0
2023-01-03,Jaipur,340,172.6,326.0,66.4,14.6,2.33,25.2,15.6,54.7
2023-01-03,Kanpur,368,208.2,387.3,68.3,24.0,3.15,29.5,13.0,58.4
2023-01-03,Kolkata,267,110.2,183.4,53.7,27.7,2.04,26.7,18.0,69.9
2023-01-03,Lucknow,301,120.8,228.5,81.9,27.3,2.63,24.6,10.8,61.6
